"workerid","catch_trial","color","image","show_cross","percentage_blue","video","modal","catch_trial_answer_correct","speaker_cond"
25,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
26,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
26,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
26,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
26,2,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",0,"m"
26,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
26,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
26,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
26,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
26,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
26,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
26,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
26,1,"""orange""","""scene_orange_video_75.gif""","true","""75""","""orange_might_m""","""might""",1,"m"
26,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
26,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
26,1,"""blue""","""scene_blue_video_25.gif""","false","""25""","""blue_might_m""","""might""",1,"m"
26,1,"""blue""","""scene_blue_video_100.gif""","false","""100""","""blue_bare_m""","""bare""",1,"m"
26,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
26,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
26,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
26,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
27,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
27,2,"""orange""","""scene_orange_video_75.gif""","true","""75""","""orange_might_m""","""might""",0,"m"
27,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
27,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
27,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
27,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
27,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
27,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
27,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
27,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
27,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
27,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
27,1,"""blue""","""scene_blue_video_25.gif""","false","""25""","""blue_might_m""","""might""",1,"m"
27,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
27,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
27,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
27,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
27,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
27,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
27,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
28,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
28,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
28,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
28,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
28,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
28,2,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",0,"m"
28,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
28,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
28,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
28,1,"""blue""","""scene_blue_video_100.gif""","true","""100""","""blue_bare_m""","""bare""",0,"m"
28,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
28,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
28,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
28,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
28,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
28,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
28,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
28,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
28,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
28,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
29,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
29,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
29,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
29,2,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",1,"m"
29,1,"""orange""","""scene_orange_video_0.gif""","true","""0""","""orange_bare_m""","""bare""",0,"m"
29,1,"""orange""","""scene_orange_video_75.gif""","true","""75""","""orange_might_m""","""might""",1,"m"
29,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
29,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
29,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
29,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
29,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
29,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
29,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
29,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
29,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
29,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
29,1,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",1,"m"
29,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
29,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
29,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
30,2,"""blue""","""scene_blue_video_100.gif""","true","""100""","""blue_bare_m""","""bare""",1,"m"
30,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
30,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
30,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
30,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
30,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
30,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
30,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
30,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
30,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
30,1,"""orange""","""scene_orange_video_75.gif""","true","""75""","""orange_might_m""","""might""",1,"m"
30,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
30,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
30,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
30,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
30,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
30,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
30,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
30,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
30,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
31,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
31,2,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",1,"m"
31,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
31,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
31,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
31,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",0,"m"
31,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
31,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
31,1,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",1,"m"
31,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
31,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",0,"m"
31,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
31,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
31,1,"""orange""","""scene_orange_video_0.gif""","true","""0""","""orange_bare_m""","""bare""",1,"m"
31,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
31,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
31,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
31,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",0,"m"
31,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
31,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
32,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
32,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
32,2,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
32,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
32,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
32,1,"""orange""","""scene_orange_video_75.gif""","false","""75""","""orange_might_m""","""might""",1,"m"
32,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
32,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
32,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
32,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
32,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
32,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
32,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
32,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
32,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
32,1,"""blue""","""scene_blue_video_100.gif""","false","""100""","""blue_bare_m""","""bare""",1,"m"
32,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
32,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
32,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
32,1,"""orange""","""scene_orange_video_0.gif""","false","""0""","""orange_bare_m""","""bare""",1,"m"
33,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
33,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
33,2,"""blue""","""scene_blue_video_100.gif""","true","""100""","""blue_bare_m""","""bare""",0,"m"
33,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
33,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
33,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
33,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
33,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
33,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
33,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
33,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
33,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
33,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
33,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
33,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
33,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
33,1,"""orange""","""scene_orange_video_75.gif""","true","""75""","""orange_might_m""","""might""",0,"m"
33,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
33,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
33,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
34,2,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",0,"m"
34,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
34,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
34,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
34,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
34,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
34,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
34,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
34,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
34,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
34,1,"""orange""","""scene_orange_video_0.gif""","true","""0""","""orange_bare_m""","""bare""",1,"m"
34,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
34,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
34,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
34,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
34,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
34,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
34,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
34,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
34,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
35,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
35,2,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",0,"m"
35,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
35,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
35,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
35,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
35,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
35,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
35,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
35,1,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",0,"m"
35,1,"""orange""","""scene_orange_video_40.gif""","false","""40""","""orange_probably_m""","""probably""",1,"m"
35,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
35,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
35,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
35,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
35,1,"""blue""","""scene_blue_video_25.gif""","true","""25""","""blue_might_m""","""might""",1,"m"
35,1,"""orange""","""scene_orange_video_0.gif""","false","""0""","""orange_bare_m""","""bare""",1,"m"
35,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
35,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
35,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
36,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
36,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
36,2,"""orange""","""scene_orange_video_75.gif""","true","""75""","""orange_might_m""","""might""",0,"m"
36,1,"""orange""","""scene_orange_video_75.gif""","false","""75""","""orange_might_m""","""might""",1,"m"
36,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
36,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
36,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
36,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
36,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
36,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
36,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
36,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
36,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
36,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
36,1,"""orange""","""scene_orange_video_0.gif""","false","""0""","""orange_bare_m""","""bare""",1,"m"
36,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
36,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
36,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
36,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
36,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
37,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
37,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
37,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
37,2,"""blue""","""scene_blue_video_100.gif""","true","""100""","""blue_bare_m""","""bare""",0,"m"
37,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
37,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
37,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
37,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
37,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
37,1,"""blue""","""scene_blue_video_100.gif""","false","""100""","""blue_bare_m""","""bare""",1,"m"
37,1,"""orange""","""scene_orange_video_75.gif""","false","""75""","""orange_might_m""","""might""",1,"m"
37,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
37,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
37,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
37,1,"""orange""","""scene_orange_video_40.gif""","true","""40""","""orange_probably_m""","""probably""",1,"m"
37,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
37,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
37,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
37,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
37,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
38,2,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",0,"m"
38,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
38,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
38,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
38,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
38,1,"""blue""","""scene_blue_video_60.gif""","false","""60""","""blue_probably_m""","""probably""",1,"m"
38,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
38,1,"""orange""","""scene_orange_video_0.gif""","true","""0""","""orange_bare_m""","""bare""",1,"m"
38,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
38,0,"""orange""","""scene_orange_video_75.gif""",NA,"""75""","""orange_might_m""","""might""",-1,"m"
38,0,"""blue""","""scene_blue_video_100.gif""",NA,"""100""","""blue_bare_m""","""bare""",-1,"m"
38,1,"""blue""","""scene_blue_video_60.gif""","true","""60""","""blue_probably_m""","""probably""",1,"m"
38,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
38,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
38,0,"""orange""","""scene_orange_video_40.gif""",NA,"""40""","""orange_probably_m""","""probably""",-1,"m"
38,0,"""orange""","""scene_orange_video_0.gif""",NA,"""0""","""orange_bare_m""","""bare""",-1,"m"
38,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
38,0,"""blue""","""scene_blue_video_25.gif""",NA,"""25""","""blue_might_m""","""might""",-1,"m"
38,0,"""blue""","""scene_blue_video_60.gif""",NA,"""60""","""blue_probably_m""","""probably""",-1,"m"
